id,artist_name,track_name,release_date,genre
54772,anita o'day,honeysuckle rose,1955,jazz
54775,louis armstrong,honeysuckle rose,1955,jazz
54777,eartha kitt,strangers in the starlight,1955,jazz
54780,helen merrill,anything goes,1955,jazz
54781,dave brubeck,somewhere,1955,jazz
54785,thelonious monk,solitude,1955,jazz
54786,sarah vaughan,i cried for you,1955,jazz
54791,thelonious monk,it don't mean a thing (if it ain't got that swing),1955,jazz
54792,the four freshmen,it's a blue world,1955,jazz
54797,dizzy gillespie,all the things you are,1955,jazz
54801,margaret whiting,my foolish heart,1955,jazz
54802,clifford brown,swingin',1955,jazz
54805,erroll garner,exactly like you,1955,jazz
54806,helen merrill,you'd be so nice to come home to,1955,jazz
54810,sarah vaughan,after hours,1955,jazz
54811,sarah vaughan,"you're mine, you",1955,jazz
54812,louis armstrong,i wonder,1955,jazz
54814,stan getz,everything happens to me,1955,jazz
54815,louis armstrong,your cheatin' heart,1955,jazz
54818,miles davis,stella by starlight,1955,jazz
54819,june christy,i'll take romance,1955,jazz
54829,dave brubeck,my romance,1955,jazz
54831,carmen mcrae,i'll remember april,1955,jazz
54832,sarah vaughan,my reverie,1955,jazz
54834,erroll garner,all the things you are,1955,jazz
54835,louis armstrong,keepin' out of mischief now,1955,jazz
54836,doris day,love me or leave me,1955,jazz
54837,sarah vaughan,deep purple,1955,jazz
54838,helen merrill,what's new,1955,jazz
54839,dizzy gillespie,exactly like you,1955,jazz
54840,dave brubeck,like someone in love,1955,jazz
54842,stan getz,nobody else but me,1955,jazz
54843,sarah vaughan,just friends,1955,jazz
54847,julie london,warm december,1956,jazz
54850,julie london,fools rush in,1956,jazz
54854,judy garland,life is just a bowl of cherries,1956,jazz
54856,miles davis,would'n you,1956,jazz
54857,dean martin,i wish you love,1956,jazz
54858,bill evans,easy living,1956,jazz
54862,dean martin,let me love you tonight,1956,jazz
54867,eartha kitt,smoke gets in your eyes,1956,jazz
54870,dean martin,somebody loves you,1956,jazz
54875,hank mobley,thad's blues,1956,jazz
54881,nat king cole,i hear music,1956,jazz
54883,nat king cole,i want to be happy,1956,jazz
54889,bill evans,my romance,1956,jazz
54892,thelonious monk,you are too beautiful,1956,jazz
54893,nat king cole,stella by starlight,1956,jazz
54894,rosemary clooney,goodbye,1956,jazz
54895,dean martin,is it true what they say about dixie?,1956,jazz
54899,julie london,moments like this,1956,jazz
54901,dean martin,you're breaking my heart (mattinata),1956,jazz
54902,dean martin,there's no tomorrow,1956,jazz
54903,dean martin,take me in your arms (torna a surriento),1956,jazz
54904,dean martin,pardon,1956,jazz
54905,vic damone,(when your heart's on fire) smoke gets in your eyes,1956,jazz
54906,miles davis quartet,four,1956,jazz
54909,eartha kitt,c'est si bon,1956,jazz
54912,vic damone,let's fall in love,1956,jazz
54914,dean martin,memories are made of this,1956,jazz
54915,dean martin,innamorata,1956,jazz
54916,chet baker,but not for me,1956,jazz
54917,chet baker,that old feeling,1956,jazz
54918,chet baker,i get along without you very well (except sometimes),1956,jazz
54919,chet baker,it's always you,1956,jazz
54920,chet baker,i fall in love too easily,1956,jazz
54921,chet baker,the thrill is gone,1956,jazz
54923,rosemary clooney,it's bad for me,1956,jazz
54927,eartha kitt,my heart belongs to daddy,1956,jazz
54931,dean martin,non dimenticar,1956,jazz
54932,julie london,september in the rain,1956,jazz
54933,sonny stitt,i know that you know,1956,jazz
54936,dean martin,i have but one heart ('o marenariello),1956,jazz
54937,bing crosby,sweet leilani,1956,jazz
54938,lester young,this years kisses,1956,jazz
54939,herb ellis,ellis in wonderland,1956,jazz
54942,eartha kitt,let's do it,1956,jazz
54944,sonny rollins,valse hot,1956,jazz
54948,louis armstrong,blues in the night (my mama done tol' me),1957,jazz
54949,keely smith,autumn leaves,1957,jazz
54950,chet baker,you're my thrill,1957,jazz
54951,dave brubeck,so this is love,1957,jazz
54952,sonny clark,sonny's mood,1957,jazz
54957,thelonious monk,i surrender dear,1957,jazz
54959,anita o'day,love me or leave me,1957,jazz
54961,della reese,and that reminds me,1957,jazz
54962,count basie,too close for comfort,1957,jazz
54965,fred astaire,night and day,1957,jazz
54966,dave brubeck,one song,1957,jazz
54967,blossom dearie,they say it's spring,1957,jazz
54968,sarah vaughan,all of me,1957,jazz
54971,johnny mercer,"on the atchison, topeka & the sante fe",1957,jazz
54972,fred astaire,he loves and she loves,1957,jazz
54976,louis armstrong,i was doing all right,1957,jazz
54978,blossom dearie,i hear music,1957,jazz
54980,blossom dearie,wait till you see him,1957,jazz
54984,louis armstrong,sweet lorraine,1957,jazz
54988,stan getz,anything goes,1957,jazz
54989,sarah vaughan,september in the rain,1957,jazz
54991,lee morgan,"who do you love, i hope",1957,jazz
54993,nat king cole,these foolish things (remind me of you),1957,jazz
54994,dean martin,it's easy to remember,1957,jazz
54998,joe williams,a man ain't supposed to cry,1957,jazz
54999,teddy wilson,i wanna be happy,1957,jazz
55003,sarah vaughan,i've got a crush on you,1957,jazz
55004,yusef lateef,morning,1957,jazz
55005,lee morgan,all the way,1957,jazz
55006,nat king cole,just for the fun of it,1957,jazz
55007,anita o'day,i've got the world on a string,1957,jazz
55009,louis armstrong,let's fall in love,1957,jazz
55012,nat king cole,the song is ended (but the melody lingers on),1957,jazz
55013,lena horne,"just one of those things (from ""jubilee"")",1957,jazz
55016,red garland,but not for me,1957,jazz
55017,charlie parker,just friends,1957,jazz
55022,charlie parker,if i should lose you,1957,jazz
55023,art pepper,you'd be so nice to come home to,1957,jazz
55026,stan getz,ballad,1957,jazz
55029,fred astaire,steppin' out with my baby,1957,jazz
55031,vince guaraldi trio,yesterdays,1957,jazz
55034,louis armstrong,there's no you,1957,jazz
55038,miles davis,walkin',1957,jazz
55039,chet baker,crazy she calls me,1957,jazz
55042,sarah vaughan,they can't take that away from me,1957,jazz
55044,june christy,give me the simple life,1957,jazz
55046,blossom dearie,everything i've got,1957,jazz
55048,blossom dearie,now at last,1957,jazz
55050,blossom dearie,you for me,1957,jazz
55052,johnny mathis,what'll i do,1957,jazz
55053,blossom dearie,lover man (oh where can you be),1957,jazz
55062,keely smith,the song is you,1958,jazz
55066,nat king cole,don't blame me,1958,jazz
55067,nat king cole,making believe you're here,1958,jazz
55068,nat king cole,"cherie, i love you",1958,jazz
55070,sarah vaughan,the banana boat song,1958,jazz
55076,blossom dearie,teach me tonight,1958,jazz
55077,nat king cole,magnificent obsession,1958,jazz
55078,sarah vaughan,eternally,1958,jazz
55080,blossom dearie,we're together,1958,jazz
55083,anita o'day,don't be that way,1958,jazz
55084,julie london,hot toddy,1958,jazz
55085,thelonious monk,in orbit,1958,jazz
55086,ray brown,take the a train,1958,jazz
55088,duke ellington,part iii,1958,jazz
55090,julie london,if i'm lucky,1958,jazz
55094,carmen mcrae,when i fall in love,1958,jazz
55097,julie london,what is this thing called love?,1958,jazz
55100,carmen mcrae,how long has this been going on,1958,jazz
55101,dean martin,only trust your heart,1958,jazz
55103,anita o'day,whisper not,1958,jazz
55105,sarah vaughan,passing strangers,1958,jazz
55107,dean martin,the test of time,1958,jazz
55110,dean martin,good mornin' life,1958,jazz
55111,blossom dearie,love is here to stay,1958,jazz
55112,dean martin,write to me from naples,1958,jazz
55116,dean martin,return to me (ritorna-me),1958,jazz
55117,art farmer,fair weather,1958,jazz
55118,sonny clark,cool struttin',1958,jazz
55122,sarah vaughan,whatever lola wants (lola gets),1958,jazz
55123,sarah vaughan,broken hearted melody,1958,jazz
55126,sarah vaughan,lover man,1958,jazz
55130,dean martin,promise her anything,1958,jazz
55132,sarah vaughan,poor butterfly,1958,jazz
55134,judy garland,zing! went the strings of my heart,1958,jazz
55140,perry como,when i fall in love,1958,jazz
55142,dean martin,i know i can't forget,1958,jazz
55150,blossom dearie,it amazes me,1958,jazz
55152,coleman hawkins,soul blues,1958,jazz
55159,tony bennett,anything goes,1959,jazz
55161,dean martin,goodnight sweetheart,1959,jazz
55164,dean martin,sleep warm,1959,jazz
55172,count basie,with plenty of money and you,1959,jazz
55177,art pepper,'round midnight,1959,jazz
55178,oscar peterson,it's de-lovely,1959,jazz
55180,art pepper,walkin' shoes,1959,jazz
55181,bobby darin,where is the one,1959,jazz
55182,count basie,life is a song (let's sing it together),1959,jazz
55183,dean martin,"goodnight, my love",1959,jazz
55184,dean martin,the things we did last summer,1959,jazz
55187,miles davis,swing spring,1959,jazz
55188,anita o'day,all of you,1959,jazz
55193,cal tjader,i love paris,1959,jazz
55195,cal tjader,invitation,1959,jazz
55198,dean martin,all i do is dream of you,1959,jazz
55200,bill evans,some other time,1959,jazz
55201,bill evans,oleo,1959,jazz
55203,dean martin,white christmas,1959,jazz
55207,bill evans,young and foolish,1959,jazz
55208,dean martin,let it snow! let it snow! let it snow!,1959,jazz
55209,dean martin,dream a little dream,1959,jazz
55211,tony bennett,are you havin' any fun?,1959,jazz
55213,sun ra,enlightenment,1959,jazz
55215,nat king cole,perfidia,1959,jazz
55216,sun ra,hour of parting,1959,jazz
55220,count basie,anything goes,1959,jazz
55221,sun ra,you never told me that you cared,1959,jazz
55226,joe williams,every day i have the blues,1959,jazz
55229,ramsey lewis,the two of us,1960,jazz
55230,dean martin,"love me, my love",1960,jazz
55233,sun ra,but not for me,1960,jazz
55237,mel tormé,too darn hot,1960,jazz
55238,dave brubeck,evenin',1960,jazz
55239,nancy wilson,fly me to the moon (in other words),1960,jazz
55243,marian mcpartland,maria,1960,jazz
55250,etta jones,something to remember you by,1960,jazz
55254,kenny drew,ballade,1960,jazz
55255,oliver nelson,in time,1960,jazz
55261,oscar peterson,remember,1960,jazz
55263,lee morgan,the hearing,1960,jazz
55265,doris day,the surrey with the fringe on top,1960,jazz
55267,doris day,i've grown accustomed to his face,1960,jazz
55269,peggy lee,fly me to the moon (in other words),1960,jazz
55273,nat king cole,my life,1960,jazz
55277,mel tormé,on the street where you live,1960,jazz
55280,nat king cole,when you walked by,1960,jazz
55283,doris day,on the street where you live,1960,jazz
55284,sun ra,fate in a pleasant mood,1960,jazz
55285,kenny burrell,all night long,1960,jazz
55288,herb ellis,workin' with the truth,1960,jazz
55291,nancy wilson,i can't make you love me,1960,jazz
55294,dave brubeck,there'll be some changes made,1960,jazz
55298,julie london,in the wee small hours of the morning,1960,jazz
55299,etta jones,i love paris,1960,jazz
55303,ahmad jamal,easy to love,1960,jazz
55304,sonny clark,junka (alternative version),1960,jazz
55305,bill evans,spring is here,1960,jazz
55306,stanley turrentine,let's groove,1960,jazz
55308,dean martin,i've grown accustomed to her face,1960,jazz
55309,dean martin,just in time,1960,jazz
55310,bill evans,autumn leaves,1960,jazz
55312,bill evans,blue in green (take 3),1960,jazz
55319,etta jones,bye bye blackbird,1960,jazz
55320,dean martin,true love,1960,jazz
55322,bill evans,someday my prince will come,1960,jazz
55323,sonny stitt,i got rhythm,1960,jazz
55324,stan getz,when the sun comes out,1960,jazz
55327,anita o'day,i could write a book,1960,jazz
55331,blossom dearie,always true to you in my fashion,1960,jazz
55333,eric dolphy,out there,1960,jazz
55347,peggy lee,the christmas waltz,1960,jazz
55349,tina brooks,up tight's creek,1960,jazz
55350,mel tormé,too close for comfort,1960,jazz
55351,hank mobley,roll call,1960,jazz
55353,judy garland,if love were all,1961,jazz
55355,anita o'day,that old feeling,1961,jazz
55358,dean martin,bella bella bambina,1961,jazz
55359,nat king cole,the touch of your lips,1961,jazz
55363,shirley bassey,till,1961,jazz
55364,wes montgomery,something like bags,1961,jazz
55369,judy garland,alone together,1961,jazz
55370,dexter gordon,you've changed,1961,jazz
55373,della reese,don't you know,1961,jazz
55375,grant green,grantstand,1961,jazz
55376,dean martin,the story of life (all this is mine),1961,jazz
55381,count basie,katy do,1961,jazz
55382,sammy davis jr.,bye bye blackbird,1961,jazz
55383,grant green,miss ann's tempo,1961,jazz
55385,dean martin,let me know,1961,jazz
55386,dean martin,hear my heart,1961,jazz
55387,john coltrane,lush life,1961,jazz
55388,bill evans trio,my foolish heart,1961,jazz
55389,sammy davis jr.,let there be love,1961,jazz
55390,yusef lateef,don't blame me,1961,jazz
55394,stan getz,love jumped out,1961,jazz
55396,bill evans trio,i wish i knew,1961,jazz
55398,julie london,why don't you do right,1961,jazz
55404,anita o'day,"waiter, make mine blues",1961,jazz
55405,yusef lateef,the plum blossom,1961,jazz
55406,arthur lyman,yellow bird,1961,jazz
55409,john coltrane,i'll wait and pray,1961,jazz
55412,julie london,diamonds are a girl's best friend,1961,jazz
55413,julie london,my heart belongs to daddy,1961,jazz
55414,bill evans trio,beautiful love (take 1),1961,jazz
55415,sammy davis jr.,i'm gonna live till i die,1961,jazz
55416,bill evans trio,detour ahead (take 1),1961,jazz
55417,dean martin,ain't that a kick in the head,1961,jazz
55418,judy garland,do it again,1961,jazz
55422,judy garland,how long has this been going on?,1961,jazz
55423,judy garland,you go to my head,1961,jazz
55430,tony bennett,rules of the road,1962,jazz
55434,tony bennett,just in time,1962,jazz
55436,max roach,living room,1962,jazz
55437,sammy davis jr.,a lot of living to do,1962,jazz
55439,bill evans trio,i fall in love too easily,1962,jazz
55442,dean martin,always in my heart,1962,jazz
55446,carmen mcrae,i'm gonna lock my heart (and throw away the key),1962,jazz
55447,nat king cole,buon natale (means merry christmas to you),1962,jazz
55448,dean martin,the last time i saw paris,1962,jazz
55449,tony bennett,i'm always chasing rainbows,1962,jazz
55451,bill evans,you go to my head,1962,jazz
55454,sammy davis jr.,falling in love with love,1962,jazz
55455,dean martin,a hundred years from today,1962,jazz
55457,julie london,bewitched,1962,jazz
55458,nat king cole,when you're smiling (the whole world smiles with you),1962,jazz
55460,nat king cole,the good times,1962,jazz
55461,bing crosby,ave maria,1962,jazz
55463,dean martin,la paloma,1962,jazz
55464,dean martin,what a difference a day made,1962,jazz
55465,dean martin,love (your spell is everywhere),1962,jazz
55467,dean martin,april in paris,1962,jazz
55471,sun ra,where is tomorrow,1962,jazz
55474,nat king cole,vaya con dios,1962,jazz
55475,bing crosby,silent night,1962,jazz
55478,tony bennett,once upon a time,1962,jazz
55481,nat king cole,"god rest ye merry, gentlemen",1962,jazz
